Time,Numerical,Analytical,Relative Error
12.421,4.058108266e-06,4.03300017e-06,0.006225662146
12.422,4.054054212e-06,4.028969185e-06,0.006226164924
12.423,4.050004208e-06,4.02494223e-06,0.006226667702
12.424,4.04595825e-06,4.0209193e-06,0.00622717048
12.425,4.041916333e-06,4.01690039e-06,0.006227673259
12.426,4.037878455e-06,4.012885497e-06,0.006228176038
12.427,4.03384461e-06,4.008874618e-06,0.006228678817
12.428,4.029814795e-06,4.004867747e-06,0.006229181596
12.429,4.025789006e-06,4.000864881e-06,0.006229684376
12.43,4.021767239e-06,3.996866016e-06,0.006230187156
12.431,4.01774949e-06,3.992871148e-06,0.006230689936
12.432,4.013735754e-06,3.988880272e-06,0.006231192716
12.433,4.009726028e-06,3.984893386e-06,0.006231695496
12.434,4.005720307e-06,3.980910484e-06,0.006232198277
12.435,4.001718589e-06,3.976931563e-06,0.006232701058
12.436,3.997720868e-06,3.97295662e-06,0.00623320384
12.437,3.993727141e-06,3.968985649e-06,0.006233706621
12.438,3.989737403e-06,3.965018647e-06,0.006234209403
12.439,3.985751652e-06,3.96105561e-06,0.006234712185
12.44,3.981769882e-06,3.957096534e-06,0.006235214967
12.441,3.97779209e-06,3.953141416e-06,0.00623571775
12.442,3.973818272e-06,3.94919025e-06,0.006236220533
12.443,3.969848423e-06,3.945243034e-06,0.006236723316
12.444,3.965882541e-06,3.941299763e-06,0.006237226099
12.445,3.96192062e-06,3.937360433e-06,0.006237728883
12.446,3.957962657e-06,3.933425041e-06,0.006238231667
12.447,3.954008649e-06,3.929493582e-06,0.006238734451
12.448,3.95005859e-06,3.925566052e-06,0.006239237235
12.449,3.946112478e-06,3.921642448e-06,0.00623974002
12.45,3.942170307e-06,3.917722766e-06,0.006240242804
12.451,3.938232075e-06,3.913807001e-06,0.00624074559
12.452,3.934297777e-06,3.909895151e-06,0.006241248375
12.453,3.93036741e-06,3.90598721e-06,0.006241751161
12.454,3.926440969e-06,3.902083175e-06,0.006242253946
12.455,3.922518451e-06,3.898183042e-06,0.006242756732
12.456,3.918599851e-06,3.894286808e-06,0.006243259519
12.457,3.914685166e-06,3.890394467e-06,0.006243762305
12.458,3.910774391e-06,3.886506017e-06,0.006244265092
12.459,3.906867524e-06,3.882621454e-06,0.006244767879
12.46,3.902964559e-06,3.878740773e-06,0.006245270667
12.461,3.899065494e-06,3.874863971e-06,0.006245773454
12.462,3.895170323e-06,3.870991044e-06,0.006246276242
12.463,3.891279044e-06,3.867121988e-06,0.00624677903
12.464,3.887391653e-06,3.863256799e-06,0.006247281819
12.465,3.883508144e-06,3.859395473e-06,0.006247784607
12.466,3.879628516e-06,3.855538006e-06,0.006248287396
12.467,3.875752763e-06,3.851684396e-06,0.006248790185
12.468,3.871880882e-06,3.847834636e-06,0.006249292974
12.469,3.868012869e-06,3.843988725e-06,0.006249795764
12.47,3.864148721e-06,3.840146658e-06,0.006250298554
12.471,3.860288432e-06,3.83630843e-06,0.006250801344
12.472,3.856432e-06,3.83247404e-06,0.006251304134
12.473,3.852579421e-06,3.828643481e-06,0.006251806925
12.474,3.84873069e-06,3.824816751e-06,0.006252309716
12.475,3.844885804e-06,3.820993846e-06,0.006252812507
12.476,3.84104476e-06,3.817174762e-06,0.006253315298
12.477,3.837207552e-06,3.813359495e-06,0.00625381809
12.478,3.833374178e-06,3.809548042e-06,0.006254320882
12.479,3.829544633e-06,3.805740398e-06,0.006254823674
12.48,3.825718914e-06,3.80193656e-06,0.006255326466
12.481,3.821897017e-06,3.798136524e-06,0.006255829259
12.482,3.818078938e-06,3.794340286e-06,0.006256332052
12.483,3.814264674e-06,3.790547842e-06,0.006256834845
12.484,3.81045422e-06,3.786759189e-06,0.006257337638
12.485,3.806647572e-06,3.782974322e-06,0.006257840432
12.486,3.802844727e-06,3.779193239e-06,0.006258343226
12.487,3.799045682e-06,3.775415935e-06,0.00625884602
12.488,3.795250431e-06,3.771642406e-06,0.006259348814
12.489,3.791458972e-06,3.767872648e-06,0.006259851609
12.49,3.787671301e-06,3.764106659e-06,0.006260354404
12.491,3.783887413e-06,3.760344434e-06,0.006260857199
12.492,3.780107306e-06,3.756585969e-06,0.006261359994
12.493,3.776330975e-06,3.752831261e-06,0.00626186279
12.494,3.772558417e-06,3.749080305e-06,0.006262365586
12.495,3.768789627e-06,3.745333099e-06,0.006262868382
12.496,3.765024602e-06,3.741589638e-06,0.006263371178
12.497,3.761263339e-06,3.737849918e-06,0.006263873975
12.498,3.757505833e-06,3.734113937e-06,0.006264376772
12.499,3.753752081e-06,3.730381689e-06,0.006264879569
12.5,3.750002079e-06,3.726653172e-06,0.006265382367
12.501,3.746255823e-06,3.722928382e-06,0.006265885164
12.502,3.74251331e-06,3.719207314e-06,0.006266387962
12.503,3.738774535e-06,3.715489966e-06,0.00626689076
12.504,3.735039496e-06,3.711776333e-06,0.006267393559
12.505,3.731308188e-06,3.708066412e-06,0.006267896357
12.506,3.727580607e-06,3.704360199e-06,0.006268399156
12.507,3.72385675e-06,3.70065769e-06,0.006268901955
12.508,3.720136614e-06,3.696958882e-06,0.006269404755
12.509,3.716420194e-06,3.693263771e-06,0.006269907554
12.51,3.712707486e-06,3.689572353e-06,0.006270410354
12.511,3.708998488e-06,3.685884625e-06,0.006270913154
12.512,3.705293194e-06,3.682200583e-06,0.006271415955
12.513,3.701591603e-06,3.678520223e-06,0.006271918756
12.514,3.697893709e-06,3.674843541e-06,0.006272421556
12.515,3.69419951e-06,3.671170535e-06,0.006272924358
12.516,3.690509001e-06,3.667501199e-06,0.006273427159
12.517,3.686822178e-06,3.663835531e-06,0.006273929961
12.518,3.683139039e-06,3.660173527e-06,0.006274432763
12.519,3.67945958e-06,3.656515183e-06,0.006274935565
12.52,3.675783796e-06,3.652860495e-06,0.006275438367
12.521,3.672111684e-06,3.64920946e-06,0.00627594117
12.522,3.668443241e-06,3.645562075e-06,0.006276443973
12.523,3.664778463e-06,3.641918335e-06,0.006276946776
12.524,3.661117345e-06,3.638278237e-06,0.006277449579
12.525,3.657459885e-06,3.634641777e-06,0.006277952383
12.526,3.653806079e-06,3.631008952e-06,0.006278455187
12.527,3.650155923e-06,3.627379758e-06,0.006278957991
12.528,3.646509414e-06,3.623754192e-06,0.006279460796
12.529,3.642866547e-06,3.620132249e-06,0.0062799636
12.53,3.63922732e-06,3.616513926e-06,0.006280466405
12.531,3.635591728e-06,3.61289922e-06,0.00628096921
12.532,3.631959769e-06,3.609288126e-06,0.006281472016
12.533,3.628331437e-06,3.605680642e-06,0.006281974821
12.534,3.62470673e-06,3.602076764e-06,0.006282477627
12.535,3.621085645e-06,3.598476487e-06,0.006282980434
12.536,3.617468177e-06,3.59487981e-06,0.00628348324
12.537,3.613854322e-06,3.591286727e-06,0.006283986047
12.538,3.610244078e-06,3.587697235e-06,0.006284488854
12.539,3.606637441e-06,3.584111331e-06,0.006284991661
12.54,3.603034406e-06,3.580529011e-06,0.006285494468
12.541,3.599434971e-06,3.576950272e-06,0.006285997276
12.542,3.595839132e-06,3.573375109e-06,0.006286500084
12.543,3.592246885e-06,3.56980352e-06,0.006287002892
12.544,3.588658227e-06,3.566235501e-06,0.006287505701
12.545,3.585073154e-06,3.562671048e-06,0.006288008509
12.546,3.581491662e-06,3.559110158e-06,0.006288511318
12.547,3.577913749e-06,3.555552827e-06,0.006289014127
12.548,3.574339409e-06,3.551999051e-06,0.006289516937
12.549,3.570768641e-06,3.548448827e-06,0.006290019747
12.55,3.567201439e-06,3.544902152e-06,0.006290522557
12.551,3.563637801e-06,3.541359022e-06,0.006291025367
12.552,3.560077724e-06,3.537819433e-06,0.006291528177
12.553,3.556521202e-06,3.534283382e-06,0.006292030988
12.554,3.552968234e-06,3.530750865e-06,0.006292533799
12.555,3.549418815e-06,3.527221879e-06,0.00629303661
12.556,3.545872942e-06,3.52369642e-06,0.006293539422
12.557,3.542330612e-06,3.520174485e-06,0.006294042233
12.558,3.53879182e-06,3.51665607e-06,0.006294545045
12.559,3.535256563e-06,3.513141172e-06,0.006295047858
12.56,3.531724839e-06,3.509629786e-06,0.00629555067
12.561,3.528196642e-06,3.506121911e-06,0.006296053483
12.562,3.52467197e-06,3.502617541e-06,0.006296556296
12.563,3.521150819e-06,3.499116675e-06,0.006297059109
12.564,3.517633186e-06,3.495619307e-06,0.006297561922
12.565,3.514119067e-06,3.492125435e-06,0.006298064736
12.566,3.510608458e-06,3.488635055e-06,0.00629856755
12.567,3.507101357e-06,3.485148164e-06,0.006299070364
12.568,3.503597759e-06,3.481664757e-06,0.006299573179
12.569,3.500097662e-06,3.478184833e-06,0.006300075994
12.57,3.496601061e-06,3.474708387e-06,0.006300578808
12.571,3.493107953e-06,3.471235415e-06,0.006301081624
12.572,3.489618334e-06,3.467765915e-06,0.006301584439
12.573,3.486132202e-06,3.464299882e-06,0.006302087255
12.574,3.482649553e-06,3.460837314e-06,0.006302590071
12.575,3.479170382e-06,3.457378206e-06,0.006303092887
12.576,3.475694687e-06,3.453922556e-06,0.006303595704
12.577,3.472222465e-06,3.45047036e-06,0.00630409852
12.578,3.468753711e-06,3.447021614e-06,0.006304601337
12.579,3.465288423e-06,3.443576316e-06,0.006305104155
12.58,3.461826596e-06,3.44013446e-06,0.006305606972
12.581,3.458368228e-06,3.436696045e-06,0.00630610979
12.582,3.454913315e-06,3.433261067e-06,0.006306612608
12.583,3.451461853e-06,3.429829522e-06,0.006307115426
12.584,3.448013839e-06,3.426401407e-06,0.006307618245
12.585,3.44456927e-06,3.422976718e-06,0.006308121063
12.586,3.441128142e-06,3.419555452e-06,0.006308623882
12.587,3.437690451e-06,3.416137606e-06,0.006309126702
12.588,3.434256195e-06,3.412723176e-06,0.006309629521
12.589,3.43082537e-06,3.409312159e-06,0.006310132341
12.59,3.427397972e-06,3.405904551e-06,0.006310635161
12.591,3.423973998e-06,3.402500348e-06,0.006311137981
12.592,3.420553444e-06,3.399099549e-06,0.006311640802
12.593,3.417136308e-06,3.395702148e-06,0.006312143622
12.594,3.413722585e-06,3.392308143e-06,0.006312646443
12.595,3.410312273e-06,3.388917531e-06,0.006313149265
12.596,3.406905368e-06,3.385530307e-06,0.006313652086
12.597,3.403501866e-06,3.382146469e-06,0.006314154908
12.598,3.400101764e-06,3.378766013e-06,0.00631465773
12.599,3.396705059e-06,3.375388936e-06,0.006315160552
12.6,3.393311747e-06,3.372015234e-06,0.006315663375
12.601,3.389921825e-06,3.368644904e-06,0.006316166198
12.602,3.38653529e-06,3.365277943e-06,0.006316669021
12.603,3.383152138e-06,3.361914347e-06,0.006317171844
12.604,3.379772366e-06,3.358554113e-06,0.006317674667
12.605,3.37639597e-06,3.355197238e-06,0.006318177491
12.606,3.373022947e-06,3.351843718e-06,0.006318680315
12.607,3.369653293e-06,3.348493549e-06,0.006319183139
12.608,3.366287006e-06,3.34514673e-06,0.006319685964
12.609,3.362924082e-06,3.341803255e-06,0.006320188789
12.61,3.359564518e-06,3.338463122e-06,0.006320691614
12.611,3.35620831e-06,3.335126328e-06,0.006321194439
12.612,3.352855454e-06,3.331792868e-06,0.006321697265
12.613,3.349505948e-06,3.328462741e-06,0.00632220009
12.614,3.346159788e-06,3.325135942e-06,0.006322702916
12.615,3.342816971e-06,3.321812468e-06,0.006323205743
12.616,3.339477494e-06,3.318492316e-06,0.006323708569
12.617,3.336141352e-06,3.315175482e-06,0.006324211396
12.618,3.332808544e-06,3.311861963e-06,0.006324714223
12.619,3.329479065e-06,3.308551757e-06,0.00632521705
12.62,3.326152912e-06,3.305244859e-06,0.006325719878
12.621,3.322830082e-06,3.301941266e-06,0.006326222706
12.622,3.319510571e-06,3.298640975e-06,0.006326725534
12.623,3.316194377e-06,3.295343983e-06,0.006327228362
12.624,3.312881495e-06,3.292050286e-06,0.006327731191
12.625,3.309571924e-06,3.288759881e-06,0.006328234019
12.626,3.306265658e-06,3.285472765e-06,0.006328736848
12.627,3.302962695e-06,3.282188935e-06,0.006329239678
12.628,3.299663032e-06,3.278908386e-06,0.006329742507
12.629,3.296366665e-06,3.275631117e-06,0.006330245337
12.63,3.293073592e-06,3.272357123e-06,0.006330748167
12.631,3.289783808e-06,3.269086402e-06,0.006331250997
12.632,3.286497311e-06,3.265818949e-06,0.006331753828
12.633,3.283214097e-06,3.262554763e-06,0.006332256659
12.634,3.279934163e-06,3.259293839e-06,0.00633275949
12.635,3.276657505e-06,3.256036174e-06,0.006333262321
12.636,3.273384121e-06,3.252781765e-06,0.006333765153
12.637,3.270114007e-06,3.249530609e-06,0.006334267985
12.638,3.26684716e-06,3.246282703e-06,0.006334770817
12.639,3.263583576e-06,3.243038043e-06,0.006335273649
12.64,3.260323253e-06,3.239796626e-06,0.006335776482
12.641,3.257066187e-06,3.236558448e-06,0.006336279314
12.642,3.253812374e-06,3.233323508e-06,0.006336782147
12.643,3.250561813e-06,3.2300918e-06,0.006337284981
12.644,3.247314498e-06,3.226863323e-06,0.006337787814
12.645,3.244070428e-06,3.223638073e-06,0.006338290648
12.646,3.240829598e-06,3.220416046e-06,0.006338793482
12.647,3.237592006e-06,3.217197239e-06,0.006339296317
12.648,3.234357648e-06,3.21398165e-06,0.006339799151
12.649,3.231126522e-06,3.210769275e-06,0.006340301986
12.65,3.227898623e-06,3.207560111e-06,0.006340804821
12.651,3.224673949e-06,3.204354154e-06,0.006341307656
12.652,3.221452497e-06,3.201151401e-06,0.006341810492
12.653,3.218234262e-06,3.19795185e-06,0.006342313328
12.654,3.215019243e-06,3.194755496e-06,0.006342816164
12.655,3.211807436e-06,3.191562338e-06,0.006343319
12.656,3.208598837e-06,3.188372371e-06,0.006343821837
12.657,3.205393444e-06,3.185185592e-06,0.006344324674
12.658,3.202191252e-06,3.182001998e-06,0.006344827511
12.659,3.19899226e-06,3.178821587e-06,0.006345330348
12.66,3.195796464e-06,3.175644354e-06,0.006345833186
12.661,3.19260386e-06,3.172470297e-06,0.006346336024
12.662,3.189414445e-06,3.169299413e-06,0.006346838862
12.663,3.186228217e-06,3.166131697e-06,0.0063473417
12.664,3.183045172e-06,3.162967148e-06,0.006347844539
12.665,3.179865307e-06,3.159805762e-06,0.006348347377
12.666,3.176688618e-06,3.156647536e-06,0.006348850217
12.667,3.173515103e-06,3.153492466e-06,0.006349353056
12.668,3.170344758e-06,3.15034055e-06,0.006349855895
12.669,3.16717758e-06,3.147191784e-06,0.006350358735
12.67,3.164013567e-06,3.144046165e-06,0.006350861575
12.671,3.160852714e-06,3.14090369e-06,0.006351364416
12.672,3.157695019e-06,3.137764357e-06,0.006351867256
12.673,3.154540479e-06,3.134628161e-06,0.006352370097
12.674,3.15138909e-06,3.131495099e-06,0.006352872938
12.675,3.148240849e-06,3.128365169e-06,0.00635337578
12.676,3.145095753e-06,3.125238368e-06,0.006353878621
12.677,3.141953799e-06,3.122114691e-06,0.006354381463
12.678,3.138814984e-06,3.118994137e-06,0.006354884305
12.679,3.135679305e-06,3.115876702e-06,0.006355387148
12.68,3.132546758e-06,3.112762383e-06,0.00635588999
12.681,3.129417341e-06,3.109651176e-06,0.006356392833
12.682,3.12629105e-06,3.10654308e-06,0.006356895676
12.683,3.123167882e-06,3.103438089e-06,0.00635739852
12.684,3.120047834e-06,3.100336202e-06,0.006357901363
12.685,3.116930903e-06,3.097237416e-06,0.006358404207
12.686,3.113817086e-06,3.094141726e-06,0.006358907051
12.687,3.11070638e-06,3.091049131e-06,0.006359409896
12.688,3.107598781e-06,3.087959627e-06,0.00635991274
12.689,3.104494287e-06,3.084873211e-06,0.006360415585
12.69,3.101392894e-06,3.08178988e-06,0.00636091843
12.691,3.098294599e-06,3.07870963e-06,0.006361421276
12.692,3.0951994e-06,3.075632459e-06,0.006361924121
12.693,3.092107292e-06,3.072558364e-06,0.006362426967
12.694,3.089018274e-06,3.069487342e-06,0.006362929813
12.695,3.085932342e-06,3.066419389e-06,0.00636343266
12.696,3.082849492e-06,3.063354502e-06,0.006363935506
12.697,3.079769723e-06,3.060292679e-06,0.006364438353
12.698,3.07669303e-06,3.057233915e-06,0.0063649412
12.699,3.07361941e-06,3.05417821e-06,0.006365444048
12.7,3.070548861e-06,3.051125558e-06,0.006365946895
12.701,3.06748138e-06,3.048075958e-06,0.006366449743
12.702,3.064416963e-06,3.045029405e-06,0.006366952592
12.703,3.061355607e-06,3.041985898e-06,0.00636745544
12.704,3.05829731e-06,3.038945432e-06,0.006367958289
12.705,3.055242068e-06,3.035908006e-06,0.006368461137
12.706,3.052189878e-06,3.032873615e-06,0.006368963987
12.707,3.049140737e-06,3.029842258e-06,0.006369466836
12.708,3.046094643e-06,3.02681393e-06,0.006369969686
12.709,3.043051591e-06,3.023788629e-06,0.006370472536
12.71,3.04001158e-06,3.020766351e-06,0.006370975386
12.711,3.036974605e-06,3.017747095e-06,0.006371478236
12.712,3.033940664e-06,3.014730856e-06,0.006371981087
12.713,3.030909755e-06,3.011717632e-06,0.006372483938
12.714,3.027881873e-06,3.00870742e-06,0.006372986789
12.715,3.024857016e-06,3.005700216e-06,0.00637348964
12.716,3.02183518e-06,3.002696019e-06,0.006373992492
12.717,3.018816364e-06,2.999694823e-06,0.006374495344
12.718,3.015800564e-06,2.996696628e-06,0.006374998196
12.719,3.012787776e-06,2.993701429e-06,0.006375501048
12.72,3.009777998e-06,2.990709224e-06,0.006376003901
12.721,3.006771227e-06,2.98772001e-06,0.006376506754
12.722,3.003767459e-06,2.984733783e-06,0.006377009607
12.723,3.000766692e-06,2.981750541e-06,0.006377512461
12.724,2.997768923e-06,2.978770281e-06,0.006378015314
12.725,2.994774149e-06,2.975793e-06,0.006378518168
12.726,2.991782367e-06,2.972818694e-06,0.006379021022
12.727,2.988793573e-06,2.969847361e-06,0.006379523877
12.728,2.985807766e-06,2.966878998e-06,0.006380026732
12.729,2.982824941e-06,2.963913602e-06,0.006380529586
12.73,2.979845096e-06,2.96095117e-06,0.006381032442
12.731,2.976868227e-06,2.957991699e-06,0.006381535297
12.732,2.973894333e-06,2.955035186e-06,0.006382038153
12.733,2.97092341e-06,2.952081628e-06,0.006382541009
12.734,2.967955454e-06,2.949131021e-06,0.006383043865
12.735,2.964990464e-06,2.946183365e-06,0.006383546721
12.736,2.962028435e-06,2.943238654e-06,0.006384049578
12.737,2.959069366e-06,2.940296886e-06,0.006384552435
12.738,2.956113253e-06,2.937358059e-06,0.006385055292
12.739,2.953160093e-06,2.934422169e-06,0.00638555815
12.74,2.950209883e-06,2.931489214e-06,0.006386061007
12.741,2.94726262e-06,2.92855919e-06,0.006386563865
12.742,2.944318302e-06,2.925632094e-06,0.006387066723
12.743,2.941376925e-06,2.922707925e-06,0.006387569582
12.744,2.938438486e-06,2.919786678e-06,0.006388072441
12.745,2.935502983e-06,2.91686835e-06,0.0063885753
12.746,2.932570413e-06,2.91395294e-06,0.006389078159
12.747,2.929640772e-06,2.911040443e-06,0.006389581018
12.748,2.926714058e-06,2.908130858e-06,0.006390083878
12.749,2.923790268e-06,2.905224181e-06,0.006390586738
12.75,2.920869398e-06,2.902320409e-06,0.006391089598
12.751,2.917951447e-06,2.899419539e-06,0.006391592458
12.752,2.915036411e-06,2.896521569e-06,0.006392095319
12.753,2.912124286e-06,2.893626495e-06,0.00639259818
12.754,2.909215071e-06,2.890734315e-06,0.006393101041
12.755,2.906308762e-06,2.887845025e-06,0.006393603903
12.756,2.903405357e-06,2.884958624e-06,0.006394106765
12.757,2.900504852e-06,2.882075107e-06,0.006394609627
12.758,2.897607245e-06,2.879194472e-06,0.006395112489
12.759,2.894712532e-06,2.876316717e-06,0.006395615351
12.76,2.891820712e-06,2.873441838e-06,0.006396118214
12.761,2.88893178e-06,2.870569832e-06,0.006396621077
12.762,2.886045734e-06,2.867700697e-06,0.00639712394
12.763,2.883162572e-06,2.86483443e-06,0.006397626804
12.764,2.880282289e-06,2.861971028e-06,0.006398129667
12.765,2.877404884e-06,2.859110487e-06,0.006398632531
12.766,2.874530354e-06,2.856252806e-06,0.006399135396
12.767,2.871658695e-06,2.853397981e-06,0.00639963826
12.768,2.868789906e-06,2.850546009e-06,0.006400141125
12.769,2.865923982e-06,2.847696888e-06,0.00640064399
12.77,2.863060921e-06,2.844850614e-06,0.006401146855
12.771,2.86020072e-06,2.842007185e-06,0.00640164972
12.772,2.857343377e-06,2.839166599e-06,0.006402152586
12.773,2.854488888e-06,2.836328851e-06,0.006402655452
12.774,2.85163725e-06,2.83349394e-06,0.006403158318
12.775,2.848788462e-06,2.830661862e-06,0.006403661185
12.776,2.845942519e-06,2.827832615e-06,0.006404164052
12.777,2.84309942e-06,2.825006196e-06,0.006404666919
12.778,2.840259161e-06,2.822182602e-06,0.006405169786
12.779,2.837421739e-06,2.81936183e-06,0.006405672653
